4.167728,1
5.245823,2
6.205442,3
12.116571,4
13.199674,3
14.158803,2
16.197279,2
18.196354,4
20.193850,1
22.233088,3
24.306938,2
26.264000,4
28.302149,1
30.301224,3
32.185524,2
33.258121,4
33.582260,4
33.898937,4
34.217197,4
36.136436,1
37.255074,2
38.254204,3
41.171047,1
41.491428,2
41.890450,3
42.250015,4
44.248543,4
45.327240,3
46.246910,3
48.165932,2
49.205769,4
50.243809,1
51.243374,3
52.245823,2
53.320545,3
54.399021,4
55.284409,2
56.324192,1
57.277390,3
58.359020,2
59.317932,4
60.316517,1
61.314995,3
62.192924,2
63.196026,4
64.391457,4
65.311073,4
65.631561,3
65.990532,2
66.311623,1
67.236031,2
68.309822,1
69.274666,3
70.186447,4
72.227974,2
73.183296,4
74.224106,1
75.147430,3
76.144867,2
77.143730,4
78.178886,1
79.140297,3
80.183075,2
81.182480,4
81.581444,3
81.940247,1
82.215019,2
83.297523,3
84.215294,2
85.253548,4
86.291534,1
88.210609,2
88.692406,3
89.248711,4
89.688759,1
90.208275,3
90.690559,2
91.208054,4
91.728432,2
92.207344,3
92.653168,1
93.205605,3
93.726479,2
94.528542,4
95.283539,3
96.322777,2
97.242393,1
97.604027,2
97.965820,3
99.241249,4
100.240868,4
101.243698,3
102.238853,2
104.236732,1
105.275047,3
105.554451,2
105.874397,4
106.234558,1
107.273140,3
108.192711,2
109.271187,4
110.310204,4
112.308624,2
113.308296,3
114.226936,1
115.306343,1
116.225471,3
117.224602,4
118.263947,2
119.309662,2
120.224327,3
121.183670,4
122.140190,1
123.219482,1
124.180351,2
125.217308,3
126.136330,4
127.140465,4
128.299805,3
129.300034,2
129.657516,3
129.934418,1
130.334641,4
131.257584,4
132.256485,3
132.293610,2
133.330673,1
134.250290,4
136.208054,1
137.286972,2
137.567078,4
137.926483,2
138.326309,3
139.337082,3
140.324905,4
141.283920,1
142.282669,3
144.280823,1
145.279953,2
146.403214,3
147.441849,4
148.321472,4
149.281525,4
150.199020,3
151.279449,2
152.276947,1
153.236572,4
154.193314,2
155.231674,3
156.270416,1
157.231018,4
158.150909,2
159.149719,3
161.147980,1
162.108627,3
163.226883,2
164.227753,1
164.429123,2
164.824051,3
165.114395,4
165.389008,3
165.662918,2
165.902145,1
166.227753,3
166.706619,2
168.101654,1
168.382690,2
168.663452,3
168.820251,2
169.221436,4
169.622253,1
169.898285,4
170.144379,2
170.383667,3
170.581985,1
170.778442,3
171.062851,2
171.345413,4
171.578400,1
171.899109,3
172.138779,2
172.336487,3
172.660355,1
172.897095,4
173.136429,2
173.375458,3
173.579651,1
173.819534,3
174.098557,2
175.053925,4
176.053711,3
177.016815,1
178.052948,2
179.171921,4
180.092407,2
180.573441,3
180.968552,1
181.532837,4
182.049301,2
182.528931,3
183.007889,1
183.527679,4
183.928543,1
184.447189,2
184.851151,3
185.324905,1
185.725006,4
186.128922,2
186.524078,3
187.004623,2
187.483109,3
188.004837,1
188.361633,4
188.722183,1
189.161911,3
189.566315,2
190.121201,4
191.282074,2
192.080658,1
193.158310,3
193.400269,2
193.798416,4
194.199295,1
195.077164,3
196.035477,2
197.277390,4
198.235596,1
200.312210,1
201.315643,1
201.592270,2
201.912323,3
202.270416,4
203.232330,2
204.188461,3
205.189880,1
206.268951,4
208.228302,2
209.344330,4
210.186508,3
211.182373,1
212.065247,2
213.145416,2
214.141388,3
215.141708,4
216.100571,1
217.137802,1
218.019424,2
219.095016,3
220.335403,1
221.176056,4
222.294037,4
223.292465,2
224.294266,3
225.293716,4
225.652084,3
225.934586,2
226.371048,1
227.211426,3
228.248169,2
229.286911,4
230.288162,3
232.245392,2
233.205490,1
233.484848,2
233.885666,3
234.322342,4
235.203476,4
236.243042,3
237.200058,2
238.239395,1
240.198364,2
241.276627,3
242.275375,1
243.276352,4
244.194229,2
245.273849,3
246.312592,2
247.236191,4
248.230637,1
249.270859,3
250.189392,2
251.269928,4
252.187210,2
253.186340,3
254.266006,1
255.186996,1
